customer_id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenience,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
75859,F,loyal,16,personal,eco,1437,1.0,5.0,,4.0,5.0,,5.0,5.0,3.0,3.0,4,4.0,4.0,5.0,0,0,neutral or dissatisfied
42803,F,loyal,17,business,eco,677,,3.0,,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5,5.0,5.0,4.0,0,0,satisfied
65894,F,disloyal,26,business,business,569,,,,3.0,3.0,,1.0,3.0,4.0,2.0,4,5.0,4.0,3.0,96,91,satisfied
33552,F,disloyal,27,business,eco,399,1.0,,1.0,4.0,5.0,1.0,5.0,5.0,5.0,1.0,3,2.0,1.0,5.0,0,0,neutral or dissatisfied
17357,F,loyal,49,business,business,1600,2.0,5.0,5.0,5.0,4.0,4.0,4.0,,,1.0,2,2.0,,3.0,0,0,neutral or dissatisfied
65150,F,loyal,52,personal,eco,247,4.0,4.0,,2.0,5.0,4.0,4.0,5.0,5.0,,5,3.0,5.0,3.0,0,0,satisfied
81010,F,loyal,45,business,business,228,,,,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3,4.0,3.0,5.0,0,21,satisfied
122747,M,disloyal,22,business,eco,251,1.0,,1.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,5,4.0,3.0,2.0,0,0,neutral or dissatisfied
124273,F,disloyal,24,business,business,255,5.0,,5.0,1.0,3.0,5.0,4.0,3.0,5.0,3.0,4,4.0,5.0,3.0,0,0,satisfied
63942,F,loyal,64,personal,eco,1158,1.0,4.0,,1.0,4.0,5.0,5.0,4.0,4.0,,4,4.0,4.0,3.0,0,0,neutral or dissatisfied
3468,F,loyal,64,personal,eco plus,213,2.0,,2.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,5,5.0,5.0,5.0,0,6,neutral or dissatisfied
49907,M,loyal,24,business,eco,326,,3.0,,4.0,3.0,,3.0,3.0,5.0,2.0,3,3.0,4.0,3.0,1,0,satisfied
121318,M,loyal,25,personal,eco,1009,,5.0,,4.0,5.0,,5.0,5.0,5.0,3.0,5,3.0,4.0,5.0,0,0,satisfied
97911,M,disloyal,25,business,business,483,,4.0,,4.0,5.0,,5.0,5.0,4.0,4.0,5,5.0,5.0,5.0,0,0,satisfied
115837,M,disloyal,22,business,eco,480,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,4,1.0,5.0,3.0,17,4,neutral or dissatisfied
28457,M,loyal,43,personal,eco,2588,,5.0,,1.0,,5.0,5.0,3.0,4.0,5.0,5,5.0,5.0,5.0,0,0,satisfied
113199,F,disloyal,20,business,business,386,5.0,,5.0,3.0,4.0,5.0,2.0,4.0,3.0,5.0,5,3.0,5.0,4.0,0,0,satisfied
68000,F,loyal,40,business,business,304,,,,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1,4.0,1.0,4.0,0,0,satisfied
25233,F,loyal,29,personal,eco,925,,5.0,,2.0,1.0,,1.0,1.0,5.0,1.0,3,5.0,1.0,1.0,0,3,satisfied
46011,M,loyal,62,personal,eco plus,483,2.0,,2.0,4.0,1.0,2.0,5.0,1.0,5.0,4.0,5,3.0,5.0,1.0,12,25,neutral or dissatisfied
127082,M,disloyal,26,business,eco,304,2.0,,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,5,4.0,1.0,4.0,0,6,neutral or dissatisfied
85593,M,loyal,39,business,business,1685,,,,1.0,2.0,2.0,5.0,3.0,3.0,3.0,3,1.0,3.0,4.0,0,5,satisfied
129624,M,loyal,32,business,business,3802,,,,1.0,5.0,5.0,5.0,5.0,3.0,2.0,5,4.0,5.0,5.0,90,86,satisfied
22475,F,loyal,60,personal,eco,214,3.0,2.0,,4.0,1.0,4.0,4.0,1.0,1.0,,1,1.0,1.0,3.0,0,0,neutral or dissatisfied
61452,M,disloyal,15,business,business,1039,,,,3.0,5.0,,5.0,5.0,4.0,5.0,4,4.0,4.0,5.0,4,0,satisfied
53871,F,disloyal,36,business,eco,140,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,3,2.0,4.0,2.0,2,9,neutral or dissatisfied
107758,F,loyal,53,personal,eco,251,2.0,5.0,,3.0,3.0,5.0,5.0,5.0,5.0,,5,4.0,5.0,3.0,5,0,neutral or dissatisfied
23505,F,disloyal,24,business,eco,303,,4.0,,2.0,3.0,,3.0,3.0,2.0,2.0,2,4.0,4.0,3.0,0,0,satisfied
113838,M,loyal,37,personal,eco plus,223,3.0,5.0,,2.0,4.0,,4.0,4.0,3.0,5.0,5,3.0,5.0,4.0,0,0,neutral or dissatisfied
49278,F,disloyal,37,business,eco,308,2.0,,2.0,1.0,5.0,2.0,5.0,5.0,2.0,2.0,3,1.0,5.0,5.0,0,3,neutral or dissatisfied
94249,M,loyal,50,business,business,189,,5.0,,1.0,5.0,5.0,4.0,3.0,3.0,3.0,3,4.0,3.0,5.0,56,61,satisfied
129860,M,disloyal,22,business,business,447,,1.0,,2.0,2.0,,2.0,2.0,3.0,2.0,4,3.0,4.0,2.0,0,0,satisfied
94882,F,loyal,38,business,business,2318,1.0,,,3.0,5.0,3.0,3.0,2.0,2.0,,1,4.0,2.0,3.0,0,0,neutral or dissatisfied
49265,M,loyal,39,business,business,1724,,3.0,,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4,3.0,4.0,4.0,0,0,satisfied
86905,M,loyal,66,business,business,2243,,,,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4,3.0,4.0,4.0,0,0,satisfied
48727,F,loyal,50,business,business,3455,,5.0,,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4,3.0,4.0,3.0,0,0,satisfied
18621,M,loyal,22,personal,eco,253,3.0,5.0,,2.0,2.0,,2.0,2.0,5.0,3.0,5,4.0,2.0,2.0,113,103,neutral or dissatisfied
25848,M,disloyal,36,business,eco,292,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4,1.0,3.0,1.0,5,1,neutral or dissatisfied
106606,F,disloyal,27,business,eco,589,2.0,,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2,3.0,5.0,3.0,0,0,neutral or dissatisfied
116208,F,loyal,43,personal,eco,372,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3.0,4.0,4.0,0,0,neutral or dissatisfied
43497,M,loyal,70,personal,eco,679,,2.0,,3.0,1.0,,1.0,1.0,3.0,1.0,2,3.0,2.0,1.0,0,0,satisfied
94038,F,loyal,56,business,business,189,,5.0,,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5,5.0,5.0,4.0,111,109,satisfied
118815,M,disloyal,34,business,business,304,1.0,,,1.0,2.0,,2.0,2.0,5.0,5.0,4,5.0,4.0,2.0,74,77,neutral or dissatisfied
43832,M,loyal,26,business,business,3434,,4.0,,5.0,1.0,1.0,1.0,1.0,4.0,2.0,4,4.0,2.0,1.0,0,0,satisfied
93624,M,disloyal,24,business,eco,177,5.0,,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,3,5.0,5.0,1.0,0,0,satisfied
99991,F,loyal,58,business,business,3944,,,,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1,3.0,1.0,4.0,0,0,satisfied
122017,F,disloyal,21,business,business,185,,5.0,,5.0,3.0,,3.0,3.0,5.0,4.0,4,4.0,5.0,3.0,0,0,satisfied
29117,F,loyal,35,personal,eco,954,4.0,,4.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,4,2.0,1.0,2.0,23,32,neutral or dissatisfied
13650,F,disloyal,23,business,eco,196,5.0,,5.0,1.0,5.0,1.0,3.0,5.0,2.0,4.0,4,3.0,4.0,3.0,154,154,satisfied
7286,F,loyal,42,personal,eco,135,4.0,,4.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,2,3.0,2.0,3.0,0,0,neutral or dissatisfied
129650,M,loyal,47,business,business,2770,,,,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,5.0,0,0,satisfied
73753,M,loyal,19,personal,eco,192,2.0,4.0,,4.0,1.0,,1.0,1.0,3.0,3.0,4,5.0,5.0,1.0,0,0,neutral or dissatisfied
40124,M,loyal,25,personal,eco,200,3.0,1.0,,2.0,2.0,,2.0,2.0,4.0,4.0,3,2.0,3.0,2.0,0,4,neutral or dissatisfied
104120,F,disloyal,25,business,business,393,4.0,,4.0,2.0,4.0,4.0,2.0,4.0,5.0,2.0,4,5.0,4.0,4.0,1,0,satisfied
87679,F,disloyal,80,business,business,206,1.0,,,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1,3.0,1.0,2.0,8,9,neutral or dissatisfied
49898,F,disloyal,33,business,eco,109,3.0,,2.0,5.0,5.0,2.0,5.0,5.0,1.0,3.0,3,5.0,5.0,5.0,0,0,neutral or dissatisfied
90813,M,disloyal,26,business,business,594,,,,5.0,2.0,,1.0,2.0,5.0,3.0,4,4.0,5.0,2.0,0,0,satisfied
47586,M,loyal,29,business,eco,1235,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2,5.0,2.0,1.0,50,40,satisfied
5035,M,disloyal,26,business,business,235,1.0,,1.0,2.0,5.0,1.0,5.0,5.0,4.0,2.0,5,3.0,5.0,5.0,0,5,neutral or dissatisfied
90924,M,loyal,17,business,business,271,,,,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4,1.0,2.0,3.0,11,0,satisfied
105006,F,loyal,46,business,business,255,,,,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2,5.0,3.0,4.0,0,0,satisfied
91710,F,disloyal,24,business,eco,532,2.0,,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,5,4.0,4.0,3.0,0,0,neutral or dissatisfied
63277,F,loyal,44,business,business,337,,,,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5,4.0,5.0,3.0,0,0,satisfied
96249,M,loyal,29,personal,eco,546,,2.0,,4.0,5.0,,5.0,5.0,3.0,2.0,4,4.0,4.0,5.0,0,0,satisfied
85467,F,loyal,42,business,business,2381,,,,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2,3.0,2.0,5.0,0,0,satisfied
10657,M,loyal,45,business,business,2788,,,,1.0,2.0,5.0,4.0,2.0,2.0,2.0,2,3.0,2.0,5.0,39,33,satisfied
113790,F,disloyal,17,business,eco plus,258,1.0,,1.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,4,4.0,4.0,4.0,0,0,neutral or dissatisfied
26855,M,loyal,42,personal,eco,224,3.0,4.0,,2.0,2.0,,2.0,2.0,3.0,5.0,4,5.0,4.0,2.0,0,0,neutral or dissatisfied
126224,F,disloyal,55,business,eco,468,4.0,,4.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,5,4.0,1.0,1.0,0,0,neutral or dissatisfied
89717,M,loyal,62,personal,eco,950,,,,4.0,5.0,,5.0,5.0,1.0,3.0,2,2.0,4.0,5.0,0,0,satisfied
92631,F,loyal,52,business,eco,453,1.0,,,4.0,5.0,4.0,3.0,2.0,2.0,1.0,2,1.0,2.0,2.0,0,0,neutral or dissatisfied
102131,F,disloyal,21,business,business,407,5.0,,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4,5.0,5.0,5.0,39,38,satisfied
50403,F,disloyal,36,business,eco,326,2.0,,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4,4.0,5.0,3.0,0,0,neutral or dissatisfied
75570,F,disloyal,26,business,business,337,2.0,,2.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,4,5.0,5.0,4.0,0,0,neutral or dissatisfied
66711,M,disloyal,22,business,eco,802,,,,3.0,2.0,,2.0,2.0,2.0,4.0,4,4.0,5.0,2.0,4,46,satisfied
32055,M,loyal,43,business,business,101,,4.0,,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3,1.0,3.0,1.0,2,1,satisfied
81174,F,loyal,43,business,business,2899,,,,5.0,4.0,5.0,5.0,2.0,2.0,2.0,2,3.0,2.0,4.0,6,0,satisfied
106519,M,disloyal,26,business,business,271,2.0,,2.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,4,5.0,1.0,5.0,113,203,neutral or dissatisfied
126024,F,disloyal,21,business,eco,468,5.0,,5.0,4.0,1.0,5.0,4.0,1.0,4.0,2.0,4,3.0,5.0,1.0,30,19,satisfied
90511,M,disloyal,25,business,business,646,5.0,,5.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,4,4.0,5.0,1.0,0,0,satisfied
648,M,disloyal,21,business,eco,396,3.0,,3.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,4,4.0,5.0,2.0,0,0,neutral or dissatisfied
90391,M,loyal,24,personal,business,271,,1.0,,3.0,4.0,,4.0,4.0,2.0,3.0,3,1.0,4.0,4.0,5,0,satisfied
2808,F,disloyal,23,business,eco plus,764,2.0,,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,5,1.0,1.0,2.0,0,0,neutral or dissatisfied
31441,M,loyal,25,business,eco,1541,,5.0,,2.0,2.0,5.0,2.0,2.0,5.0,1.0,1,3.0,2.0,2.0,28,22,satisfied
84166,F,disloyal,21,business,eco,231,2.0,,2.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,4,3.0,5.0,1.0,0,0,neutral or dissatisfied
6833,M,loyal,33,personal,eco,137,4.0,1.0,,3.0,5.0,,4.0,5.0,1.0,2.0,4,1.0,3.0,5.0,16,17,neutral or dissatisfied
3434,F,loyal,57,personal,eco,240,1.0,4.0,,2.0,4.0,4.0,5.0,1.0,1.0,,1,4.0,1.0,4.0,0,2,neutral or dissatisfied
123751,M,loyal,59,business,business,1971,,4.0,,2.0,3.0,5.0,5.0,2.0,2.0,2.0,2,3.0,2.0,4.0,0,0,satisfied
51598,M,disloyal,25,business,eco,370,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,1,1.0,3.0,3.0,0,0,neutral or dissatisfied
107805,F,disloyal,20,business,eco,349,,1.0,,3.0,1.0,,4.0,1.0,5.0,5.0,4,4.0,4.0,1.0,9,0,satisfied
38966,F,loyal,51,business,business,3461,,,,1.0,5.0,1.0,4.0,4.0,4.0,4.0,4,1.0,4.0,1.0,13,0,satisfied
113400,M,disloyal,26,business,business,386,1.0,,1.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,5,4.0,5.0,3.0,1,10,neutral or dissatisfied
121455,F,loyal,33,business,eco,257,,,,4.0,3.0,,3.0,3.0,3.0,1.0,3,2.0,3.0,3.0,0,0,satisfied
1314,M,loyal,34,business,business,247,,,,3.0,4.0,5.0,5.0,3.0,3.0,1.0,1,4.0,3.0,5.0,0,0,satisfied
94600,F,loyal,23,business,business,1842,,,,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4,4.0,4.0,3.0,8,0,satisfied
98656,M,loyal,16,personal,eco,920,,4.0,,3.0,4.0,,4.0,4.0,4.0,2.0,5,5.0,4.0,4.0,4,14,satisfied
65560,F,loyal,49,business,business,3043,,,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2,3.0,3.0,5.0,0,0,satisfied
77054,F,disloyal,25,business,business,920,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4,5.0,5.0,1.0,0,0,satisfied
117683,M,disloyal,29,business,business,1070,5.0,5.0,5.0,5.0,3.0,,3.0,3.0,4.0,3.0,4,5.0,5.0,3.0,2,0,satisfied
62533,M,disloyal,27,business,business,1744,,,,2.0,1.0,,1.0,1.0,3.0,5.0,4,3.0,4.0,1.0,10,0,satisfied
73048,M,loyal,28,personal,eco,1089,1.0,1.0,,4.0,5.0,,5.0,5.0,4.0,2.0,4,4.0,3.0,5.0,0,0,neutral or dissatisfied
99618,M,disloyal,22,business,business,1154,4.0,,4.0,1.0,2.0,4.0,2.0,2.0,3.0,5.0,4,5.0,4.0,2.0,0,0,satisfied
74672,M,loyal,41,personal,eco,1171,,4.0,,1.0,2.0,,2.0,2.0,4.0,2.0,3,5.0,4.0,2.0,24,27,satisfied
89443,F,loyal,34,personal,eco,151,3.0,4.0,,1.0,3.0,,2.0,3.0,5.0,3.0,5,3.0,4.0,3.0,0,0,neutral or dissatisfied
13405,M,disloyal,18,business,business,491,5.0,,5.0,3.0,1.0,5.0,1.0,1.0,3.0,3.0,4,4.0,4.0,1.0,0,0,satisfied
22778,F,disloyal,48,business,eco,170,2.0,,3.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,1,1.0,4.0,5.0,21,50,neutral or dissatisfied
109837,F,disloyal,24,business,business,1130,4.0,,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5,3.0,5.0,4.0,26,15,satisfied
10260,M,loyal,63,personal,business,316,3.0,,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5,3.0,5.0,5.0,27,16,neutral or dissatisfied
25969,F,loyal,23,personal,eco,946,,4.0,,3.0,2.0,,2.0,2.0,4.0,1.0,3,5.0,3.0,2.0,0,0,satisfied
515,M,disloyal,21,business,business,89,4.0,,5.0,1.0,3.0,5.0,3.0,3.0,4.0,4.0,5,5.0,4.0,3.0,0,0,satisfied
78437,M,disloyal,28,business,business,666,,,,2.0,2.0,,2.0,2.0,3.0,4.0,5,3.0,5.0,2.0,41,68,satisfied
106866,F,disloyal,25,business,business,577,4.0,,4.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5,4.0,4.0,2.0,26,22,neutral or dissatisfied
39572,F,disloyal,27,business,eco,620,1.0,,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,4,1.0,3.0,3.0,0,0,neutral or dissatisfied
94244,F,loyal,55,business,business,1939,,,,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3,3.0,3.0,5.0,34,37,satisfied
40888,M,loyal,41,personal,eco,558,,4.0,,4.0,5.0,,3.0,5.0,5.0,4.0,4,5.0,5.0,5.0,0,0,satisfied
107125,F,loyal,26,personal,eco,842,,5.0,,1.0,4.0,,4.0,4.0,3.0,3.0,5,4.0,3.0,4.0,12,0,satisfied
10633,M,loyal,47,business,business,2182,,5.0,,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3,5.0,3.0,4.0,21,24,satisfied
73731,F,loyal,28,personal,eco,204,2.0,3.0,,2.0,3.0,,3.0,3.0,4.0,1.0,3,4.0,4.0,3.0,0,6,neutral or dissatisfied
77788,F,loyal,53,personal,eco,874,3.0,,4.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,5,5.0,5.0,5.0,0,9,neutral or dissatisfied
71947,M,loyal,47,personal,business,1437,,4.0,,3.0,5.0,5.0,4.0,1.0,1.0,,1,4.0,1.0,3.0,0,0,satisfied
3621,F,loyal,20,personal,business,427,4.0,,4.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,5,3.0,4.0,1.0,93,92,satisfied
86226,F,disloyal,27,business,eco,356,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2,4.0,2.0,2.0,0,0,neutral or dissatisfied
30434,F,loyal,28,business,eco,483,,,,4.0,3.0,,3.0,3.0,2.0,3.0,3,1.0,5.0,3.0,0,0,satisfied
5503,F,loyal,67,personal,eco,948,2.0,,2.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,5,4.0,5.0,5.0,18,24,neutral or dissatisfied
106086,M,loyal,48,business,business,302,,,,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4,4.0,2.0,4.0,18,10,satisfied
85849,M,disloyal,21,business,eco,666,2.0,,3.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4,4.0,4.0,5.0,0,0,neutral or dissatisfied
26661,F,disloyal,22,business,eco,404,2.0,,2.0,3.0,5.0,2.0,5.0,5.0,2.0,2.0,5,1.0,5.0,5.0,0,17,neutral or dissatisfied
105035,M,disloyal,23,business,eco,361,2.0,,2.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,5,4.0,4.0,4.0,5,0,neutral or dissatisfied
17855,F,disloyal,26,business,business,425,,,,1.0,2.0,,2.0,2.0,5.0,5.0,4,3.0,4.0,2.0,0,0,satisfied
29922,F,disloyal,22,business,eco,571,3.0,,2.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,4,4.0,5.0,4.0,0,0,neutral or dissatisfied
37945,F,loyal,29,business,eco plus,937,,,,2.0,5.0,,5.0,5.0,4.0,1.0,4,2.0,3.0,5.0,22,20,satisfied
22192,F,disloyal,27,business,eco,633,4.0,,4.0,2.0,1.0,4.0,4.0,1.0,5.0,4.0,1,1.0,4.0,1.0,0,0,satisfied
2953,M,disloyal,24,business,eco,737,,,,1.0,2.0,,4.0,2.0,5.0,2.0,4,5.0,5.0,2.0,0,2,satisfied
77412,F,loyal,30,personal,eco,588,1.0,1.0,,2.0,4.0,,4.0,4.0,1.0,1.0,2,4.0,3.0,4.0,0,0,neutral or dissatisfied
34018,M,loyal,31,personal,eco,1598,1.0,5.0,,1.0,3.0,,3.0,3.0,4.0,5.0,4,4.0,5.0,3.0,46,50,neutral or dissatisfied
68804,F,loyal,25,personal,eco,1021,2.0,,3.0,1.0,5.0,3.0,5.0,5.0,4.0,2.0,1,5.0,2.0,5.0,6,0,neutral or dissatisfied
34887,M,loyal,67,business,business,187,,4.0,,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4,3.0,4.0,3.0,0,0,satisfied
62749,F,disloyal,23,business,business,1275,4.0,,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4,4.0,5.0,4.0,4,0,satisfied
29941,F,loyal,64,business,business,3942,,4.0,,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3,1.0,3.0,4.0,0,0,satisfied
114522,F,loyal,40,personal,business,337,,5.0,,4.0,2.0,4.0,4.0,4.0,4.0,,4,5.0,4.0,4.0,129,119,satisfied
32050,M,disloyal,26,business,business,216,5.0,,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,1,5.0,2.0,4.0,3,5,satisfied
53786,F,loyal,56,personal,business,140,,,,3.0,5.0,3.0,5.0,4.0,4.0,,1,5.0,4.0,4.0,0,0,satisfied
6474,M,loyal,14,personal,eco plus,213,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4,5.0,4.0,2.0,0,9,neutral or dissatisfied
45916,F,disloyal,27,business,eco,563,4.0,,4.0,5.0,2.0,4.0,3.0,2.0,4.0,5.0,3,3.0,3.0,2.0,0,0,satisfied
