customer_id,customer_value,gender,customer_type,age,type_of_travel,class,flight_distance,departure_delay_in_minutes,arrival_delay_in_minutes,time_recovered_in_minutes,time_recovery_status,satisfaction,satisfaction_bool,seat_comfort,leg_room_service,food_and_drink,inflight_entertainment,inflight_wifi_service,cleanliness,products_rating_score,products_rating_percentage,on_board_service,inflight_service,checkin_service,online_boarding,ease_of_online_booking,baggage_handling,gate_location,departure_arrival_time_convenience,services_rating_score,services_rating_percentage
65655,high,F,disloyal,21,business,business,861,0,0,0,same,satisfied,True,1.0,4.0,1.0,1.0,4.0,1.0,12.0,40.0,3.0,5.0,4.0,4.0,4.0,4,4.0,,28.0,70.0
118486,high,F,disloyal,41,business,business,304,31,19,12,recovered,satisfied,True,2.0,4.0,2.0,2.0,5.0,2.0,17.0,56.67,3.0,4.0,4.0,5.0,5.0,4,3.0,5.0,33.0,82.5
96963,high,F,disloyal,42,business,business,883,22,27,-5,worsened,satisfied,True,4.0,2.0,3.0,3.0,3.0,3.0,18.0,60.0,5.0,4.0,3.0,3.0,3.0,4,3.0,3.0,28.0,70.0
65420,high,M,disloyal,22,business,business,231,0,0,0,same,satisfied,True,5.0,4.0,5.0,5.0,5.0,5.0,29.0,96.67,3.0,1.0,3.0,5.0,5.0,4,4.0,,25.0,62.5
5228,high,M,disloyal,26,business,business,351,4,11,-7,worsened,satisfied,True,2.0,5.0,2.0,2.0,4.0,2.0,17.0,56.67,4.0,5.0,4.0,4.0,4.0,4,3.0,4.0,32.0,80.0
73058,high,F,disloyal,29,business,business,1035,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,1.0,5.0,25.0,83.33,4.0,4.0,4.0,1.0,1.0,4,1.0,1.0,20.0,50.0
14030,high,M,disloyal,8,business,business,1117,0,7,-7,worsened,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,4.0,3.0,21.0,70.0,4.0,3.0,4.0,4.0,4.0,4,3.0,3.0,29.0,72.5
78904,high,F,disloyal,49,business,business,980,11,6,5,recovered,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,2.0,3.0,19.0,63.33,3.0,4.0,4.0,2.0,2.0,5,2.0,2.0,24.0,60.0
111817,high,F,disloyal,38,business,business,349,29,28,1,recovered,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,3.0,4.0,23.0,76.67,5.0,5.0,5.0,3.0,3.0,4,5.0,3.0,33.0,82.5
86148,high,F,disloyal,33,business,business,356,12,0,12,recovered,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,3.0,4.0,24.0,80.0,4.0,5.0,5.0,3.0,3.0,5,4.0,3.0,32.0,80.0
43810,high,F,disloyal,26,business,business,114,0,13,-13,worsened,satisfied,True,4.0,2.0,4.0,4.0,4.0,4.0,22.0,73.33,4.0,4.0,4.0,5.0,5.0,5,3.0,,30.0,75.0
115031,high,F,disloyal,37,business,business,372,11,0,11,recovered,satisfied,True,4.0,4.0,4.0,4.0,5.0,4.0,25.0,83.33,4.0,4.0,3.0,5.0,5.0,5,4.0,5.0,35.0,87.5
10430,high,M,disloyal,39,business,business,140,0,7,-7,worsened,satisfied,True,2.0,4.0,4.0,4.0,4.0,4.0,22.0,73.33,3.0,4.0,4.0,4.0,4.0,4,3.0,4.0,30.0,75.0
49058,high,F,disloyal,40,business,business,156,0,0,0,same,neutral or dissatisfied,False,2.0,4.0,4.0,4.0,1.0,4.0,19.0,63.33,2.0,2.0,5.0,1.0,1.0,5,5.0,1.0,22.0,55.0
100136,high,M,disloyal,37,business,business,468,0,0,0,same,satisfied,True,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,4.0,5.0,4.0,4.0,4.0,4,4.0,4.0,33.0,82.5
124301,high,M,disloyal,21,business,business,255,0,0,0,same,satisfied,True,2.0,4.0,2.0,2.0,5.0,2.0,17.0,56.67,5.0,4.0,3.0,5.0,5.0,5,1.0,,28.0,70.0
104578,high,M,disloyal,20,business,business,369,0,0,0,same,satisfied,True,1.0,2.0,1.0,1.0,5.0,1.0,11.0,36.67,5.0,4.0,4.0,5.0,5.0,4,4.0,3.0,34.0,85.0
29495,high,M,disloyal,16,business,business,1107,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,1.0,1.0,3.0,1.0,14.0,46.67,1.0,4.0,2.0,3.0,3.0,3,3.0,4.0,23.0,57.5
98183,high,F,disloyal,36,business,business,327,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,2.0,5.0,26.0,86.67,5.0,4.0,3.0,2.0,2.0,5,3.0,2.0,26.0,65.0
98337,high,F,disloyal,38,business,business,1189,3,0,3,recovered,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,1.0,3.0,18.0,60.0,5.0,5.0,3.0,1.0,1.0,5,3.0,1.0,24.0,60.0
91319,high,F,disloyal,25,business,business,545,0,2,-2,worsened,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,3.0,5.0,27.0,90.0,4.0,5.0,3.0,3.0,3.0,5,1.0,5.0,29.0,72.5
9559,high,F,disloyal,44,business,business,288,0,0,0,same,satisfied,True,4.0,5.0,4.0,4.0,5.0,4.0,26.0,86.67,4.0,4.0,4.0,5.0,5.0,4,5.0,5.0,36.0,90.0
112110,high,F,disloyal,26,business,business,1024,16,14,2,recovered,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,4.0,5.0,26.0,86.67,3.0,5.0,4.0,4.0,4.0,4,1.0,4.0,29.0,72.5
62274,high,M,disloyal,36,business,business,414,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,3.0,3.0,17.0,56.67,4.0,5.0,4.0,3.0,3.0,5,5.0,3.0,32.0,80.0
65790,high,F,disloyal,38,business,business,1389,3,0,3,recovered,satisfied,True,2.0,5.0,2.0,2.0,5.0,2.0,18.0,60.0,4.0,4.0,3.0,5.0,5.0,5,1.0,5.0,32.0,80.0
5255,high,M,disloyal,26,business,business,285,0,3,-3,worsened,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,1.0,3.0,15.0,50.0,4.0,2.0,1.0,1.0,1.0,3,2.0,2.0,16.0,40.0
94026,high,M,disloyal,37,business,business,148,1,0,1,recovered,satisfied,True,3.0,4.0,4.0,4.0,4.0,4.0,23.0,76.67,3.0,5.0,4.0,4.0,4.0,5,2.0,4.0,31.0,77.5
124273,high,F,disloyal,24,business,business,255,0,0,0,same,satisfied,True,4.0,3.0,3.0,3.0,5.0,3.0,21.0,70.0,5.0,5.0,4.0,5.0,5.0,4,1.0,,29.0,72.5
121964,high,M,disloyal,38,business,business,130,15,8,7,recovered,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,4.0,1.0,11.0,36.67,4.0,5.0,3.0,4.0,4.0,4,4.0,4.0,32.0,80.0
107210,high,F,disloyal,35,business,business,668,0,0,0,same,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,2.0,5.0,27.0,90.0,4.0,4.0,4.0,2.0,2.0,5,2.0,2.0,25.0,62.5
57625,high,F,disloyal,35,business,business,200,0,8,-8,worsened,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,2.0,2.0,13.0,43.33,5.0,4.0,4.0,1.0,1.0,5,3.0,1.0,24.0,60.0
18176,high,F,disloyal,37,business,business,235,0,30,-30,worsened,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,5.0,4.0,4.0,4.0,4.0,5,3.0,4.0,33.0,82.5
97911,high,M,disloyal,25,business,business,483,0,0,0,same,satisfied,True,5.0,4.0,5.0,5.0,,5.0,24.0,80.0,4.0,5.0,5.0,,,5,4.0,4.0,27.0,67.5
39072,high,F,disloyal,40,business,business,384,0,6,-6,worsened,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,3.0,2.0,12.0,40.0,1.0,4.0,3.0,3.0,3.0,4,4.0,3.0,25.0,62.5
5803,high,M,disloyal,32,business,business,157,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,3.0,2.0,13.0,43.33,5.0,4.0,3.0,3.0,3.0,4,3.0,3.0,28.0,70.0
113199,high,F,disloyal,20,business,business,386,0,0,0,same,satisfied,True,2.0,5.0,4.0,4.0,5.0,4.0,24.0,80.0,3.0,5.0,3.0,5.0,5.0,5,3.0,,29.0,72.5
36416,high,F,disloyal,41,business,business,369,0,0,0,same,satisfied,True,3.0,5.0,3.0,3.0,4.0,3.0,21.0,70.0,2.0,1.0,5.0,4.0,4.0,5,3.0,4.0,28.0,70.0
78446,high,F,disloyal,40,business,business,666,0,0,0,same,satisfied,True,2.0,3.0,2.0,2.0,4.0,2.0,15.0,50.0,5.0,4.0,5.0,4.0,4.0,4,4.0,4.0,34.0,85.0
43972,high,F,disloyal,24,business,business,411,0,0,0,same,satisfied,True,2.0,5.0,2.0,2.0,5.0,2.0,18.0,60.0,5.0,4.0,4.0,5.0,5.0,5,3.0,3.0,34.0,85.0
80601,high,M,disloyal,38,business,business,762,0,4,-4,worsened,satisfied,True,4.0,2.0,4.0,4.0,4.0,4.0,22.0,73.33,5.0,4.0,5.0,3.0,3.0,5,2.0,3.0,30.0,75.0
62020,high,F,disloyal,26,business,business,2475,0,0,0,same,neutral or dissatisfied,False,1.0,4.0,4.0,4.0,3.0,4.0,20.0,66.67,3.0,5.0,4.0,3.0,3.0,5,1.0,3.0,27.0,67.5
96804,high,M,disloyal,23,business,business,1041,15,1,14,recovered,satisfied,True,2.0,5.0,2.0,2.0,4.0,2.0,17.0,56.67,4.0,5.0,4.0,4.0,4.0,5,1.0,4.0,31.0,77.5
111698,high,M,disloyal,25,business,business,541,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,4.0,4.0,2.0,4.0,22.0,73.33,4.0,4.0,4.0,1.0,1.0,5,3.0,5.0,27.0,67.5
51329,high,F,disloyal,39,business,business,421,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,1.0,4.0,21.0,70.0,1.0,5.0,4.0,1.0,1.0,4,1.0,1.0,18.0,45.0
61452,high,M,disloyal,15,business,business,1039,4,0,4,recovered,satisfied,True,5.0,5.0,5.0,5.0,,5.0,25.0,83.33,4.0,4.0,4.0,,,4,3.0,,19.0,47.5
107024,high,M,disloyal,22,business,business,395,8,0,8,recovered,satisfied,True,5.0,2.0,5.0,5.0,5.0,5.0,27.0,90.0,5.0,4.0,4.0,5.0,5.0,4,3.0,3.0,33.0,82.5
125286,high,M,disloyal,26,business,business,678,0,0,0,same,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,1.0,4.0,22.0,73.33,5.0,4.0,4.0,1.0,1.0,5,1.0,1.0,22.0,55.0
77611,high,M,disloyal,33,business,business,731,0,0,0,same,neutral or dissatisfied,False,2.0,4.0,3.0,3.0,2.0,3.0,17.0,56.67,4.0,4.0,5.0,1.0,1.0,4,4.0,1.0,24.0,60.0
129860,high,M,disloyal,22,business,business,447,0,0,0,same,satisfied,True,2.0,2.0,2.0,2.0,,2.0,10.0,33.33,3.0,4.0,3.0,,,4,2.0,1.0,17.0,42.5
20202,high,F,disloyal,56,business,business,179,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,3.0,5.0,3.0,4.0,4.0,4,4.0,4.0,31.0,77.5
106509,high,M,disloyal,38,business,business,271,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,1.0,5.0,25.0,83.33,4.0,4.0,3.0,1.0,1.0,3,3.0,1.0,20.0,50.0
76118,high,M,disloyal,39,business,business,689,1,0,1,recovered,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,1.0,3.0,18.0,60.0,3.0,5.0,3.0,1.0,1.0,4,3.0,1.0,21.0,52.5
6667,high,M,disloyal,25,business,business,403,20,1,19,recovered,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,2.0,4.0,20.0,66.67,3.0,5.0,5.0,2.0,2.0,4,5.0,5.0,31.0,77.5
80494,high,F,disloyal,25,business,business,1318,8,0,8,recovered,satisfied,True,4.0,2.0,4.0,4.0,5.0,4.0,23.0,76.67,4.0,4.0,3.0,5.0,5.0,3,1.0,1.0,26.0,65.0
15307,high,F,disloyal,29,business,business,589,6,2,4,recovered,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,4.0,4.0,25.0,83.33,4.0,4.0,1.0,4.0,4.0,3,3.0,4.0,27.0,67.5
27257,high,F,disloyal,25,business,business,978,0,0,0,same,satisfied,True,4.0,5.0,4.0,4.0,5.0,4.0,26.0,86.67,4.0,4.0,4.0,5.0,5.0,5,1.0,5.0,33.0,82.5
26831,high,M,disloyal,29,business,business,224,0,3,-3,worsened,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,3.0,3.0,18.0,60.0,5.0,2.0,2.0,3.0,3.0,5,4.0,3.0,27.0,67.5
122017,high,F,disloyal,21,business,business,185,0,0,0,same,satisfied,True,3.0,4.0,3.0,3.0,,3.0,16.0,53.33,5.0,5.0,4.0,,,4,5.0,5.0,28.0,70.0
72926,high,M,disloyal,27,business,business,1089,0,7,-7,worsened,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,2.0,1.0,11.0,36.67,4.0,4.0,5.0,2.0,2.0,4,1.0,2.0,24.0,60.0
110219,high,M,disloyal,24,business,business,1138,0,0,0,same,satisfied,True,4.0,2.0,5.0,5.0,4.0,5.0,25.0,83.33,3.0,5.0,4.0,4.0,4.0,4,4.0,4.0,32.0,80.0
106274,high,M,disloyal,39,business,business,689,4,3,1,recovered,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,1.0,1.0,7.0,23.33,3.0,4.0,4.0,1.0,1.0,5,3.0,1.0,22.0,55.0
58371,high,F,disloyal,35,business,business,723,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,3.0,1.0,10.0,33.33,3.0,4.0,3.0,4.0,4.0,4,5.0,4.0,31.0,77.5
104120,high,F,disloyal,25,business,business,393,1,0,1,recovered,satisfied,True,2.0,2.0,4.0,4.0,4.0,4.0,20.0,66.67,5.0,4.0,5.0,4.0,4.0,4,2.0,,28.0,70.0
75015,high,M,disloyal,19,business,business,236,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,3.0,2.0,13.0,43.33,2.0,4.0,3.0,3.0,3.0,4,3.0,4.0,26.0,65.0
93879,high,M,disloyal,33,business,business,588,40,30,10,recovered,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,1.0,3.0,15.0,50.0,3.0,5.0,3.0,1.0,1.0,4,1.0,1.0,19.0,47.5
87679,high,F,disloyal,80,business,business,206,8,9,-1,worsened,neutral or dissatisfied,False,4.0,1.0,2.0,1.0,1.0,2.0,11.0,36.67,1.0,1.0,3.0,3.0,,1,4.0,,13.0,32.5
75440,high,M,disloyal,28,business,business,2342,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,3.0,3.0,20.0,66.67,3.0,4.0,4.0,3.0,3.0,5,4.0,3.0,29.0,72.5
70108,high,F,disloyal,42,business,business,460,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,3.0,5.0,26.0,86.67,3.0,5.0,4.0,3.0,3.0,5,2.0,3.0,28.0,70.0
90813,high,M,disloyal,26,business,business,594,0,0,0,same,satisfied,True,1.0,3.0,2.0,2.0,,2.0,10.0,33.33,5.0,5.0,4.0,,,4,5.0,,23.0,57.5
5035,high,M,disloyal,26,business,business,235,0,5,-5,worsened,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,1.0,5.0,23.0,76.67,4.0,5.0,3.0,1.0,1.0,5,2.0,,21.0,52.5
56922,high,M,disloyal,43,business,business,2454,19,0,19,recovered,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,2.0,1.0,11.0,36.67,3.0,5.0,4.0,2.0,2.0,5,1.0,2.0,24.0,60.0
121765,high,F,disloyal,62,business,business,449,2,1,1,recovered,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,4.0,2.0,17.0,56.67,3.0,5.0,4.0,4.0,4.0,5,1.0,4.0,30.0,75.0
49994,high,F,disloyal,40,business,business,156,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,4.0,4.0,3.0,4.0,22.0,73.33,4.0,1.0,4.0,2.0,2.0,3,2.0,2.0,20.0,50.0
77320,high,F,disloyal,39,business,business,590,0,3,-3,worsened,neutral or dissatisfied,False,3.0,5.0,5.0,5.0,3.0,5.0,26.0,86.67,3.0,5.0,3.0,3.0,3.0,5,2.0,3.0,27.0,67.5
103612,high,F,disloyal,26,business,business,251,5,4,1,recovered,neutral or dissatisfied,False,3.0,2.0,5.0,5.0,1.0,5.0,21.0,70.0,3.0,5.0,5.0,1.0,1.0,4,4.0,5.0,28.0,70.0
25351,high,M,disloyal,25,business,business,591,1,0,1,recovered,satisfied,True,5.0,3.0,5.0,5.0,5.0,5.0,28.0,93.33,5.0,5.0,3.0,5.0,5.0,4,2.0,5.0,34.0,85.0
10654,high,F,disloyal,64,business,business,312,0,0,0,same,satisfied,True,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,4.0,5.0,3.0,4.0,4.0,4,4.0,4.0,32.0,80.0
113567,high,F,disloyal,26,business,business,386,5,4,1,recovered,satisfied,True,1.0,3.0,1.0,1.0,5.0,1.0,12.0,40.0,3.0,5.0,4.0,5.0,5.0,4,5.0,4.0,35.0,87.5
107636,high,M,disloyal,28,business,business,405,14,11,3,recovered,satisfied,True,3.0,4.0,3.0,3.0,5.0,3.0,21.0,70.0,5.0,4.0,3.0,5.0,5.0,5,1.0,5.0,33.0,82.5
115210,high,F,disloyal,42,business,business,337,0,25,-25,worsened,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,2.0,2.0,14.0,46.67,5.0,4.0,5.0,2.0,2.0,4,3.0,2.0,27.0,67.5
92241,high,M,disloyal,50,business,business,1670,18,3,15,recovered,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,2.0,2.0,13.0,43.33,4.0,5.0,3.0,2.0,2.0,3,3.0,2.0,24.0,60.0
80364,high,F,disloyal,29,business,business,368,0,2,-2,worsened,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,4.0,4.0,5.0,3.0,3.0,5,4.0,3.0,31.0,77.5
55356,high,M,disloyal,25,business,business,678,2,0,2,recovered,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,3.0,1.0,11.0,36.67,3.0,5.0,4.0,3.0,3.0,5,3.0,4.0,30.0,75.0
75570,high,F,disloyal,26,business,business,337,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,2.0,4.0,20.0,66.67,5.0,5.0,5.0,2.0,2.0,4,4.0,,27.0,67.5
77914,high,M,disloyal,37,business,business,214,0,0,0,same,satisfied,True,5.0,5.0,5.0,5.0,5.0,5.0,30.0,100.0,4.0,5.0,4.0,5.0,5.0,4,4.0,5.0,36.0,90.0
76867,high,F,disloyal,29,business,business,867,0,0,0,same,satisfied,True,2.0,5.0,2.0,2.0,4.0,2.0,17.0,56.67,3.0,4.0,3.0,4.0,4.0,3,4.0,4.0,29.0,72.5
81103,high,F,disloyal,30,business,business,991,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,2.0,3.0,19.0,63.33,4.0,4.0,5.0,2.0,2.0,4,5.0,2.0,28.0,70.0
623,high,M,disloyal,39,business,business,309,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,2.0,1.0,9.0,30.0,3.0,5.0,5.0,2.0,2.0,4,1.0,2.0,24.0,60.0
58177,high,F,disloyal,39,business,business,925,0,6,-6,worsened,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,1.0,2.0,11.0,36.67,1.0,3.0,4.0,1.0,1.0,2,2.0,1.0,15.0,37.5
90511,high,M,disloyal,25,business,business,646,0,0,0,same,satisfied,True,1.0,2.0,1.0,1.0,5.0,1.0,11.0,36.67,3.0,5.0,4.0,5.0,5.0,4,3.0,,29.0,72.5
60691,high,M,disloyal,30,business,business,1605,9,1,8,recovered,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,3.0,1.0,12.0,40.0,4.0,5.0,3.0,2.0,2.0,4,3.0,2.0,25.0,62.5
72833,high,F,disloyal,49,business,business,1013,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,1.0,4.0,21.0,70.0,3.0,4.0,5.0,1.0,2.0,5,5.0,2.0,27.0,67.5
84479,high,F,disloyal,36,business,business,2677,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,3.0,3.0,20.0,66.67,5.0,4.0,3.0,3.0,3.0,3,3.0,3.0,27.0,67.5
572,high,M,disloyal,64,business,business,282,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,4.0,4.0,3.0,4.0,20.0,66.67,3.0,4.0,2.0,3.0,3.0,3,3.0,3.0,24.0,60.0
108243,high,F,disloyal,32,business,business,895,10,2,8,recovered,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,1.0,2.0,11.0,36.67,5.0,4.0,3.0,1.0,1.0,5,3.0,1.0,23.0,57.5
66385,high,M,disloyal,37,business,business,1562,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,4.0,4.0,3.0,4.0,24.0,80.0,3.0,5.0,3.0,3.0,3.0,5,3.0,3.0,28.0,70.0
87276,high,F,disloyal,33,business,business,577,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,4.0,4.0,2.0,4.0,19.0,63.33,3.0,5.0,5.0,2.0,2.0,5,3.0,2.0,27.0,67.5
37071,high,M,disloyal,28,business,business,1188,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,3.0,3.0,1.0,3.0,15.0,50.0,3.0,2.0,4.0,2.0,2.0,4,3.0,2.0,22.0,55.0
13545,high,M,disloyal,27,business,business,227,0,8,-8,worsened,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,3.0,2.0,15.0,50.0,4.0,4.0,2.0,3.0,3.0,4,4.0,3.0,27.0,67.5
81750,high,F,disloyal,27,business,business,1310,0,0,0,same,satisfied,True,5.0,5.0,3.0,3.0,4.0,3.0,23.0,76.67,3.0,5.0,5.0,4.0,4.0,5,5.0,4.0,35.0,87.5
113400,high,M,disloyal,26,business,business,386,1,10,-9,worsened,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,1.0,3.0,15.0,50.0,3.0,5.0,4.0,1.0,1.0,5,4.0,,23.0,57.5
119464,high,M,disloyal,40,business,business,857,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,2.0,4.0,20.0,66.67,4.0,5.0,5.0,2.0,2.0,5,3.0,2.0,28.0,70.0
57978,high,M,disloyal,26,business,business,589,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,3.0,4.0,21.0,70.0,4.0,5.0,4.0,3.0,3.0,5,1.0,3.0,28.0,70.0
77054,high,F,disloyal,25,business,business,920,0,0,0,same,satisfied,True,1.0,3.0,1.0,1.0,,1.0,7.0,23.33,4.0,5.0,5.0,1.0,1.0,4,1.0,,21.0,52.5
107581,high,F,disloyal,27,business,business,1521,1,0,1,recovered,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,1.0,4.0,19.0,63.33,4.0,5.0,4.0,2.0,2.0,5,2.0,2.0,26.0,65.0
117683,high,M,disloyal,29,business,business,1070,2,0,2,recovered,satisfied,True,3.0,3.0,3.0,3.0,5.0,3.0,20.0,66.67,4.0,5.0,5.0,,5.0,4,5.0,5.0,33.0,82.5
62533,high,M,disloyal,27,business,business,1744,10,0,10,recovered,satisfied,True,1.0,5.0,1.0,1.0,,1.0,9.0,30.0,3.0,4.0,3.0,,,4,2.0,,16.0,40.0
99618,high,M,disloyal,22,business,business,1154,0,0,0,same,satisfied,True,2.0,5.0,2.0,2.0,4.0,2.0,17.0,56.67,3.0,4.0,5.0,4.0,4.0,4,1.0,,25.0,62.5
55360,high,F,disloyal,40,business,business,594,0,0,0,same,satisfied,True,4.0,5.0,4.0,4.0,2.0,4.0,23.0,76.67,4.0,5.0,3.0,2.0,2.0,5,4.0,2.0,27.0,67.5
1790,high,F,disloyal,27,business,business,500,0,0,0,same,satisfied,True,3.0,2.0,3.0,3.0,4.0,3.0,18.0,60.0,3.0,4.0,5.0,5.0,5.0,5,4.0,5.0,36.0,90.0
122445,high,M,disloyal,50,business,business,575,0,0,0,same,satisfied,True,3.0,4.0,3.0,3.0,4.0,3.0,20.0,66.67,3.0,5.0,5.0,4.0,4.0,4,4.0,4.0,33.0,82.5
75491,high,F,disloyal,34,business,business,2342,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,2.0,1.0,8.0,26.67,4.0,5.0,3.0,2.0,2.0,4,4.0,2.0,26.0,65.0
