customer_id,customer_value,gender,customer_type,age,type_of_travel,class,flight_distance,departure_delay_in_minutes,arrival_delay_in_minutes,time_recovered_in_minutes,time_recovery_status,satisfaction,satisfaction_bool,seat_comfort,leg_room_service,food_and_drink,inflight_entertainment,inflight_wifi_service,cleanliness,products_rating_score,products_rating_percentage,on_board_service,inflight_service,checkin_service,online_boarding,ease_of_online_booking,baggage_handling,gate_location,departure_arrival_time_convenience,services_rating_score,services_rating_percentage
84029,mid,F,loyal,63,personal,eco plus,321,3,0,3,recovered,neutral or dissatisfied,False,4.0,2.0,3.0,2.0,2.0,4.0,17.0,56.67,2.0,2.0,2.0,1.0,2.0,2,2.0,3.0,16.0,40.0
57813,mid,F,disloyal,66,personal,business,622,13,24,-11,worsened,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,3.0,2.0,16.0,53.33,1.0,1.0,3.0,3.0,3.0,3,3.0,3.0,20.0,50.0
9797,mid,F,loyal,69,personal,eco plus,383,8,3,5,recovered,neutral or dissatisfied,False,1.0,4.0,4.0,5.0,2.0,4.0,20.0,66.67,5.0,5.0,3.0,2.0,4.0,5,4.0,5.0,33.0,82.5
33295,mid,F,loyal,61,personal,eco plus,101,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,5.0,4.0,3.0,2.0,20.0,66.67,4.0,4.0,1.0,4.0,3.0,4,3.0,1.0,24.0,60.0
39491,mid,F,loyal,70,personal,eco plus,867,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,4.0,5.0,2.0,4.0,22.0,73.33,5.0,5.0,4.0,3.0,2.0,5,2.0,4.0,30.0,75.0
31032,high,F,loyal,66,personal,business,775,32,27,5,recovered,neutral or dissatisfied,False,4.0,2.0,3.0,4.0,2.0,4.0,19.0,63.33,4.0,4.0,2.0,4.0,2.0,4,4.0,4.0,28.0,70.0
15208,high,M,loyal,65,personal,business,445,0,1,-1,worsened,neutral or dissatisfied,False,5.0,3.0,2.0,2.0,3.0,5.0,20.0,66.67,2.0,2.0,4.0,4.0,3.0,2,2.0,4.0,23.0,57.5
126904,mid,M,loyal,68,personal,eco plus,2125,6,4,2,recovered,neutral or dissatisfied,False,4.0,5.0,5.0,5.0,4.0,5.0,28.0,93.33,1.0,3.0,3.0,4.0,4.0,4,3.0,2.0,24.0,60.0
52955,high,M,loyal,66,personal,business,2306,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,4.0,1.0,3.0,5.0,20.0,66.67,1.0,1.0,3.0,3.0,3.0,1,3.0,3.0,18.0,45.0
54034,high,F,loyal,68,personal,business,1416,60,20,40,recovered,neutral or dissatisfied,False,1.0,2.0,4.0,5.0,2.0,3.0,17.0,56.67,5.0,5.0,2.0,4.0,2.0,5,3.0,5.0,31.0,77.5
126621,high,M,loyal,63,personal,business,602,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,5.0,4.0,3.0,5.0,24.0,80.0,4.0,4.0,4.0,5.0,3.0,4,1.0,5.0,30.0,75.0
22714,mid,F,loyal,65,personal,eco plus,579,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,2.0,4.0,3.0,3.0,20.0,66.67,4.0,4.0,3.0,4.0,3.0,2,4.0,4.0,28.0,70.0
14376,mid,F,loyal,68,personal,eco plus,1215,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,5.0,4.0,3.0,5.0,24.0,80.0,4.0,4.0,3.0,3.0,3.0,4,3.0,,24.0,60.0
95562,mid,F,loyal,61,personal,eco plus,458,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,5.0,1.0,4.0,5.0,23.0,76.67,1.0,1.0,3.0,4.0,4.0,1,2.0,5.0,21.0,52.5
129279,mid,M,loyal,66,personal,eco plus,2402,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,3.0,5.0,27.0,90.0,3.0,4.0,3.0,3.0,3.0,4,4.0,5.0,29.0,72.5
91980,mid,F,loyal,68,personal,eco plus,2586,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,5.0,5.0,3.0,5.0,24.0,80.0,5.0,5.0,2.0,2.0,3.0,3,4.0,5.0,29.0,72.5
32007,high,F,loyal,69,personal,business,216,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,2.0,3.0,2.0,5.0,19.0,63.33,3.0,3.0,3.0,5.0,2.0,3,5.0,,24.0,60.0
90400,high,M,loyal,62,personal,business,270,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,5.0,3.0,3.0,4.0,22.0,73.33,3.0,3.0,5.0,5.0,3.0,3,1.0,5.0,28.0,70.0
109783,high,F,loyal,70,personal,business,1052,16,24,-8,worsened,neutral or dissatisfied,False,5.0,3.0,2.0,1.0,3.0,4.0,18.0,60.0,1.0,1.0,5.0,5.0,3.0,1,3.0,5.0,24.0,60.0
15351,high,F,loyal,66,personal,business,164,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,3.0,5.0,3.0,3.0,21.0,70.0,5.0,5.0,5.0,5.0,3.0,5,3.0,4.0,35.0,87.5
54922,mid,F,loyal,66,personal,eco plus,862,23,9,14,recovered,neutral or dissatisfied,False,5.0,3.0,4.0,3.0,2.0,5.0,22.0,73.33,3.0,3.0,3.0,5.0,3.0,3,3.0,5.0,28.0,70.0
105439,high,M,loyal,61,personal,business,998,5,13,-8,worsened,neutral or dissatisfied,False,1.0,2.0,5.0,3.0,2.0,3.0,16.0,53.33,3.0,3.0,5.0,1.0,2.0,4,3.0,3.0,24.0,60.0
25152,mid,F,loyal,68,personal,eco plus,406,19,14,5,recovered,neutral or dissatisfied,False,4.0,4.0,3.0,2.0,4.0,4.0,21.0,70.0,2.0,2.0,4.0,5.0,4.0,2,5.0,4.0,28.0,70.0
99940,mid,M,loyal,65,personal,eco plus,764,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,2.0,5.0,26.0,86.67,2.0,3.0,3.0,3.0,3.0,4,3.0,2.0,23.0,57.5
67992,mid,F,loyal,64,personal,eco plus,1464,16,3,13,recovered,neutral or dissatisfied,False,5.0,1.0,3.0,1.0,1.0,3.0,14.0,46.67,1.0,1.0,3.0,5.0,1.0,1,4.0,4.0,20.0,50.0
30209,mid,F,loyal,62,personal,eco plus,123,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,1.0,5.0,2.0,4.0,19.0,63.33,5.0,5.0,1.0,1.0,2.0,5,4.0,4.0,27.0,67.5
13767,mid,F,loyal,70,personal,eco plus,401,34,14,20,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,1.0,3.0,5.0,20.0,66.67,1.0,1.0,3.0,4.0,3.0,1,4.0,5.0,22.0,55.0
118961,mid,F,loyal,64,personal,eco plus,682,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,3.0,2.0,1.0,4.0,15.0,50.0,2.0,2.0,3.0,5.0,1.0,2,3.0,4.0,22.0,55.0
16688,mid,M,loyal,67,personal,eco plus,488,0,0,0,same,neutral or dissatisfied,False,1.0,4.0,3.0,3.0,3.0,3.0,17.0,56.67,4.0,3.0,2.0,3.0,3.0,3,3.0,,21.0,52.5
9096,mid,F,loyal,63,personal,eco plus,212,0,0,0,same,neutral or dissatisfied,False,3.0,1.0,2.0,1.0,1.0,1.0,9.0,30.0,1.0,1.0,4.0,3.0,1.0,1,4.0,2.0,17.0,42.5
118003,high,F,loyal,67,personal,business,1037,16,11,5,recovered,neutral or dissatisfied,False,5.0,3.0,5.0,2.0,3.0,3.0,21.0,70.0,2.0,2.0,5.0,4.0,3.0,2,3.0,4.0,25.0,62.5
18720,mid,M,loyal,62,personal,eco plus,201,31,16,15,recovered,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,1.0,3.0,18.0,60.0,5.0,5.0,2.0,1.0,1.0,2,2.0,4.0,22.0,55.0
13169,mid,F,loyal,62,personal,eco plus,562,16,17,-1,worsened,neutral or dissatisfied,False,3.0,2.0,2.0,3.0,2.0,2.0,14.0,46.67,3.0,3.0,4.0,3.0,2.0,3,4.0,1.0,23.0,57.5
47718,mid,M,loyal,67,personal,eco plus,1504,3,0,3,recovered,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,3.0,4.0,23.0,76.67,1.0,3.0,4.0,3.0,3.0,2,3.0,1.0,20.0,50.0
87727,mid,M,loyal,61,personal,eco plus,606,0,2,-2,worsened,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,2.0,4.0,23.0,76.67,3.0,4.0,3.0,2.0,2.0,5,3.0,5.0,27.0,67.5
26420,high,F,loyal,62,personal,business,925,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,2.0,3.0,2.0,5.0,18.0,60.0,3.0,3.0,3.0,5.0,2.0,3,4.0,4.0,27.0,67.5
74060,mid,F,loyal,66,personal,eco plus,2527,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,4.0,1.0,4.0,3.0,17.0,56.67,4.0,3.0,3.0,3.0,4.0,3,4.0,3.0,27.0,67.5
66630,high,F,loyal,61,personal,business,802,0,0,0,same,neutral or dissatisfied,False,5.0,1.0,4.0,3.0,2.0,4.0,19.0,63.33,3.0,3.0,5.0,4.0,1.0,3,2.0,5.0,26.0,65.0
31105,mid,F,loyal,65,personal,eco plus,1014,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,5.0,3.0,1.0,18.0,60.0,5.0,5.0,2.0,2.0,3.0,3,4.0,2.0,26.0,65.0
68615,high,M,loyal,62,personal,business,175,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,2.0,1.0,3.0,4.0,18.0,60.0,1.0,1.0,4.0,4.0,3.0,1,4.0,4.0,22.0,55.0
34038,mid,F,loyal,66,personal,eco plus,1576,0,23,-23,worsened,neutral or dissatisfied,False,4.0,2.0,2.0,2.0,2.0,5.0,17.0,56.67,2.0,2.0,5.0,4.0,2.0,2,3.0,5.0,25.0,62.5
21147,mid,F,loyal,67,personal,eco plus,106,0,0,0,same,neutral or dissatisfied,False,5.0,1.0,2.0,3.0,1.0,3.0,15.0,50.0,3.0,3.0,5.0,5.0,1.0,1,1.0,4.0,23.0,57.5
40340,mid,M,loyal,62,personal,eco plus,347,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,3.0,3.0,18.0,60.0,5.0,4.0,5.0,3.0,3.0,4,2.0,4.0,30.0,75.0
129307,high,F,loyal,67,personal,business,2475,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,3.0,3.0,3.0,2.0,16.0,53.33,3.0,3.0,3.0,4.0,3.0,3,2.0,4.0,25.0,62.5
19960,mid,M,loyal,67,personal,eco plus,315,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,1.0,3.0,18.0,60.0,5.0,4.0,5.0,1.0,1.0,4,5.0,1.0,26.0,65.0
63559,mid,F,loyal,64,personal,eco plus,1009,5,0,5,recovered,neutral or dissatisfied,False,5.0,3.0,3.0,1.0,3.0,3.0,18.0,60.0,1.0,1.0,4.0,4.0,3.0,1,3.0,4.0,21.0,52.5
106787,mid,F,loyal,65,personal,eco plus,829,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,2.0,2.0,3.0,2.0,15.0,50.0,2.0,2.0,4.0,2.0,3.0,2,2.0,2.0,19.0,47.5
53555,mid,M,loyal,62,personal,eco plus,1956,4,0,4,recovered,neutral or dissatisfied,False,4.0,1.0,3.0,3.0,3.0,3.0,17.0,56.67,1.0,3.0,1.0,3.0,3.0,2,3.0,1.0,17.0,42.5
52472,mid,F,loyal,63,personal,eco plus,370,0,15,-15,worsened,satisfied,True,5.0,4.0,4.0,3.0,4.0,5.0,25.0,83.33,3.0,3.0,4.0,4.0,4.0,3,3.0,4.0,28.0,70.0
124087,high,M,loyal,68,personal,business,529,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,3.0,3.0,2.0,3.0,14.0,46.67,3.0,3.0,3.0,1.0,2.0,3,4.0,5.0,24.0,60.0
82408,mid,F,loyal,70,personal,eco plus,500,32,14,18,recovered,neutral or dissatisfied,False,3.0,1.0,1.0,1.0,1.0,4.0,11.0,36.67,1.0,1.0,1.0,1.0,1.0,2,1.0,5.0,13.0,32.5
56841,mid,M,loyal,68,personal,eco plus,1605,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,2.0,1.0,9.0,30.0,5.0,5.0,4.0,2.0,2.0,5,4.0,5.0,32.0,80.0
47579,high,F,loyal,69,personal,business,1242,13,23,-10,worsened,satisfied,True,5.0,1.0,3.0,4.0,,3.0,16.0,53.33,4.0,4.0,3.0,3.0,1.0,4,5.0,5.0,29.0,72.5
12005,mid,M,loyal,63,personal,eco plus,643,0,0,0,same,satisfied,True,5.0,5.0,5.0,5.0,4.0,5.0,29.0,96.67,3.0,4.0,3.0,4.0,4.0,5,3.0,5.0,31.0,77.5
77582,high,F,loyal,61,personal,business,731,4,4,0,same,neutral or dissatisfied,False,2.0,2.0,3.0,3.0,2.0,4.0,16.0,53.33,3.0,3.0,2.0,2.0,2.0,4,2.0,3.0,21.0,52.5
74259,mid,M,loyal,69,personal,eco plus,1810,0,0,0,same,neutral or dissatisfied,False,5.0,1.0,5.0,5.0,3.0,5.0,24.0,80.0,2.0,1.0,3.0,3.0,3.0,3,3.0,3.0,21.0,52.5
18026,high,F,loyal,68,personal,business,488,5,0,5,recovered,neutral or dissatisfied,False,5.0,3.0,3.0,5.0,3.0,3.0,22.0,73.33,5.0,5.0,3.0,4.0,3.0,5,2.0,,27.0,67.5
40039,mid,M,loyal,68,personal,eco plus,575,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,2.0,4.0,21.0,70.0,3.0,5.0,5.0,2.0,2.0,4,4.0,5.0,30.0,75.0
26484,mid,F,loyal,70,personal,eco plus,842,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,2.0,5.0,2.0,3.0,19.0,63.33,5.0,5.0,3.0,5.0,2.0,5,2.0,5.0,32.0,80.0
112195,mid,M,loyal,68,personal,eco plus,895,7,4,3,recovered,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,3.0,3.0,19.0,63.33,3.0,4.0,5.0,3.0,3.0,4,1.0,5.0,28.0,70.0
109142,high,F,loyal,63,personal,business,483,0,7,-7,worsened,neutral or dissatisfied,False,3.0,3.0,4.0,5.0,2.0,4.0,21.0,70.0,5.0,5.0,3.0,2.0,3.0,5,3.0,2.0,28.0,70.0
41889,high,M,loyal,67,personal,business,129,0,10,-10,worsened,neutral or dissatisfied,False,5.0,4.0,5.0,4.0,4.0,5.0,27.0,90.0,4.0,4.0,3.0,5.0,4.0,5,5.0,,30.0,75.0
21174,high,F,loyal,61,personal,business,192,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,2.0,2.0,3.0,3.0,17.0,56.67,2.0,2.0,1.0,3.0,3.0,2,4.0,2.0,19.0,47.5
58368,mid,M,loyal,62,personal,eco plus,599,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,2.0,4.0,19.0,63.33,4.0,3.0,1.0,2.0,2.0,3,3.0,3.0,21.0,52.5
51457,mid,M,loyal,63,personal,eco plus,238,0,0,0,same,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,3.0,3.0,19.0,63.33,4.0,3.0,4.0,3.0,3.0,4,4.0,4.0,29.0,72.5
5780,high,F,loyal,69,personal,business,177,0,23,-23,worsened,neutral or dissatisfied,False,4.0,4.0,4.0,1.0,4.0,4.0,21.0,70.0,1.0,1.0,4.0,4.0,4.0,1,3.0,3.0,21.0,52.5
58352,high,M,loyal,64,personal,business,646,3,0,3,recovered,neutral or dissatisfied,False,2.0,1.0,1.0,4.0,1.0,1.0,10.0,33.33,4.0,4.0,3.0,3.0,1.0,4,1.0,3.0,23.0,57.5
46776,mid,M,loyal,70,personal,eco plus,141,0,0,0,same,neutral or dissatisfied,False,2.0,1.0,4.0,4.0,3.0,4.0,18.0,60.0,2.0,4.0,2.0,3.0,3.0,3,3.0,3.0,23.0,57.5
1419,mid,F,loyal,66,personal,eco plus,113,25,24,1,recovered,neutral or dissatisfied,False,4.0,2.0,4.0,3.0,2.0,5.0,20.0,66.67,3.0,3.0,3.0,5.0,2.0,3,4.0,5.0,28.0,70.0
88828,mid,M,loyal,66,personal,eco plus,404,9,2,7,recovered,satisfied,True,4.0,2.0,1.0,1.0,4.0,1.0,13.0,43.33,1.0,4.0,1.0,4.0,4.0,3,4.0,1.0,22.0,55.0
47570,mid,F,loyal,67,personal,eco plus,558,25,6,19,recovered,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,2.0,3.0,19.0,63.33,4.0,4.0,5.0,4.0,2.0,4,4.0,4.0,31.0,77.5
117327,mid,F,loyal,62,personal,eco plus,370,0,0,0,same,satisfied,True,2.0,5.0,4.0,3.0,5.0,2.0,21.0,70.0,3.0,3.0,3.0,3.0,5.0,3,3.0,1.0,24.0,60.0
27217,high,F,loyal,68,personal,business,1024,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,4.0,2.0,3.0,4.0,20.0,66.67,2.0,2.0,4.0,4.0,3.0,2,1.0,5.0,23.0,57.5
117528,high,F,loyal,62,personal,business,347,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,3.0,2.0,3.0,5.0,20.0,66.67,2.0,2.0,4.0,4.0,3.0,5,2.0,5.0,27.0,67.5
39751,mid,F,loyal,62,personal,eco plus,1174,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,3.0,3.0,3.0,5.0,22.0,73.33,3.0,3.0,5.0,4.0,4.0,3,1.0,5.0,28.0,70.0
105592,mid,F,loyal,64,personal,eco plus,577,1,0,1,recovered,neutral or dissatisfied,False,5.0,4.0,2.0,4.0,4.0,4.0,23.0,76.67,4.0,4.0,5.0,5.0,4.0,4,5.0,5.0,36.0,90.0
80626,mid,F,loyal,69,personal,eco plus,236,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,2.0,3.0,4.0,4.0,21.0,70.0,3.0,3.0,2.0,4.0,4.0,2,4.0,4.0,26.0,65.0
53545,mid,M,loyal,63,personal,eco plus,2419,0,23,-23,worsened,neutral or dissatisfied,False,3.0,4.0,1.0,1.0,1.0,3.0,13.0,43.33,4.0,4.0,3.0,3.0,1.0,3,3.0,4.0,25.0,62.5
95550,mid,M,loyal,67,personal,eco plus,189,3,2,1,recovered,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,1.0,4.0,22.0,73.33,4.0,4.0,4.0,1.0,1.0,5,2.0,5.0,26.0,65.0
107086,high,M,loyal,65,personal,business,562,8,0,8,recovered,neutral or dissatisfied,False,5.0,1.0,5.0,4.0,1.0,3.0,19.0,63.33,4.0,4.0,3.0,4.0,1.0,5,2.0,5.0,28.0,70.0
31402,mid,F,loyal,70,personal,eco plus,1199,3,0,3,recovered,neutral or dissatisfied,False,1.0,2.0,5.0,5.0,1.0,3.0,17.0,56.67,5.0,5.0,1.0,4.0,2.0,5,3.0,4.0,29.0,72.5
105412,mid,M,loyal,62,personal,eco plus,369,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,1.0,3.0,16.0,53.33,1.0,4.0,2.0,1.0,1.0,4,4.0,2.0,19.0,47.5
109780,high,F,loyal,61,personal,business,1034,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,5.0,5.0,3.0,3.0,23.0,76.67,5.0,5.0,4.0,4.0,3.0,5,3.0,4.0,33.0,82.5
76409,high,M,loyal,64,personal,business,405,4,0,4,recovered,neutral or dissatisfied,False,5.0,3.0,1.0,4.0,3.0,2.0,18.0,60.0,4.0,4.0,2.0,3.0,3.0,3,2.0,4.0,25.0,62.5
63557,mid,M,loyal,70,personal,eco plus,1009,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,3.0,1.0,9.0,30.0,4.0,2.0,4.0,3.0,3.0,2,2.0,2.0,22.0,55.0
68442,mid,M,loyal,63,personal,eco plus,1045,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,3.0,3.0,1.0,3.0,15.0,50.0,5.0,5.0,4.0,1.0,1.0,3,1.0,5.0,25.0,62.5
84469,high,F,loyal,65,personal,business,1142,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,5.0,1.0,5.0,21.0,70.0,5.0,5.0,3.0,5.0,2.0,5,4.0,4.0,33.0,82.5
47568,mid,F,loyal,66,personal,eco plus,599,7,19,-12,worsened,neutral or dissatisfied,False,4.0,3.0,5.0,1.0,3.0,2.0,18.0,60.0,1.0,1.0,1.0,1.0,3.0,2,1.0,3.0,13.0,32.5
123331,mid,F,loyal,62,personal,eco plus,590,0,3,-3,worsened,neutral or dissatisfied,False,4.0,2.0,5.0,2.0,3.0,4.0,20.0,66.67,2.0,2.0,2.0,4.0,2.0,2,3.0,3.0,20.0,50.0
116847,high,M,loyal,68,personal,business,370,12,10,2,recovered,neutral or dissatisfied,False,4.0,2.0,3.0,2.0,2.0,2.0,15.0,50.0,2.0,2.0,1.0,2.0,2.0,2,1.0,4.0,16.0,40.0
16223,high,M,loyal,61,personal,business,266,0,0,0,same,satisfied,True,4.0,,2.0,1.0,4.0,5.0,16.0,53.33,1.0,1.0,3.0,4.0,,1,4.0,,14.0,35.0
