customer_id,customer_value,gender,customer_type,age,type_of_travel,class,flight_distance,departure_delay_in_minutes,arrival_delay_in_minutes,time_recovered_in_minutes,time_recovery_status,satisfaction,satisfaction_bool,seat_comfort,leg_room_service,food_and_drink,inflight_entertainment,inflight_wifi_service,cleanliness,products_rating_score,products_rating_percentage,on_board_service,inflight_service,checkin_service,online_boarding,ease_of_online_booking,baggage_handling,gate_location,departure_arrival_time_convenience,services_rating_score,services_rating_percentage
41652,mid,F,loyal,61,business,eco,347,0,11,-11,worsened,satisfied,True,4.0,2.0,5.0,3.0,2.0,4.0,20.0,66.67,3.0,3.0,3.0,2.0,5.0,3,5.0,5.0,29.0,72.5
23040,mid,F,disloyal,27,business,eco plus,1080,0,0,0,same,neutral or dissatisfied,False,3.0,1.0,3.0,3.0,3.0,3.0,16.0,53.33,4.0,3.0,3.0,3.0,3.0,3,3.0,3.0,25.0,62.5
63212,mid,M,loyal,28,business,eco,337,3,0,3,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,1.0,2.0,3.0,4.0,1.0,2,1.0,1.0,15.0,37.5
45561,mid,M,loyal,8,business,eco,1304,0,0,0,same,satisfied,True,4.0,2.0,4.0,4.0,4.0,4.0,22.0,73.33,2.0,1.0,2.0,4.0,4.0,4,4.0,4.0,25.0,62.5
65585,mid,F,loyal,36,business,eco,237,0,0,0,same,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,2.0,2.0,14.0,46.67,2.0,1.0,1.0,2.0,4.0,2,4.0,4.0,20.0,50.0
87681,mid,F,loyal,17,business,eco,606,15,15,0,same,satisfied,True,4.0,1.0,5.0,5.0,5.0,5.0,25.0,83.33,5.0,3.0,5.0,5.0,4.0,2,1.0,1.0,26.0,65.0
52168,mid,F,loyal,47,business,eco,370,0,0,0,same,satisfied,True,1.0,5.0,2.0,5.0,5.0,4.0,22.0,73.33,5.0,5.0,3.0,1.0,3.0,5,3.0,3.0,28.0,70.0
2463,mid,F,loyal,40,business,eco,773,15,26,-11,worsened,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,3.0,3.0,20.0,66.67,2.0,4.0,4.0,3.0,4.0,4,4.0,4.0,29.0,72.5
125097,mid,M,loyal,31,business,eco,361,0,0,0,same,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,1.0,1.0,10.0,33.33,2.0,4.0,4.0,1.0,5.0,3,5.0,5.0,29.0,72.5
106799,mid,M,loyal,53,business,eco,977,20,17,3,recovered,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,3.0,3.0,2.0,2.0,2.0,3,4.0,4.0,23.0,57.5
68207,mid,M,loyal,23,business,eco,631,0,8,-8,worsened,neutral or dissatisfied,False,1.0,5.0,2.0,2.0,2.0,2.0,14.0,46.67,3.0,4.0,3.0,1.0,2.0,4,2.0,2.0,21.0,52.5
49608,mid,F,loyal,38,business,eco,109,31,0,31,recovered,satisfied,True,5.0,2.0,5.0,5.0,5.0,5.0,27.0,90.0,5.0,1.0,1.0,5.0,3.0,4,3.0,3.0,25.0,62.5
52954,mid,M,loyal,50,personal,eco plus,1448,20,4,16,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,2.0,4.0,21.0,70.0,4.0,1.0,3.0,2.0,2.0,4,5.0,3.0,24.0,60.0
33260,mid,M,loyal,30,personal,eco plus,163,9,11,-2,worsened,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,3.0,1.0,9.0,30.0,4.0,5.0,5.0,3.0,3.0,4,2.0,5.0,31.0,77.5
23620,mid,F,loyal,37,business,eco,977,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,3.0,3.0,17.0,56.67,2.0,3.0,3.0,3.0,4.0,3,4.0,4.0,26.0,65.0
57906,mid,M,loyal,72,business,eco,305,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,2.0,3.0,1.0,4.0,3.0,3,3.0,3.0,22.0,55.0
28135,mid,M,loyal,45,business,eco,550,0,0,0,same,satisfied,True,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,4.0,5.0,5.0,4.0,4.0,3,4.0,2.0,31.0,77.5
112385,mid,F,loyal,40,business,eco,819,23,6,17,recovered,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,4.0,4.0,22.0,73.33,1.0,3.0,1.0,4.0,3.0,3,3.0,2.0,20.0,50.0
22981,mid,F,loyal,62,business,eco,128,0,16,-16,worsened,satisfied,True,1.0,4.0,2.0,5.0,4.0,1.0,17.0,56.67,5.0,5.0,3.0,5.0,3.0,5,3.0,3.0,32.0,80.0
35032,mid,F,loyal,42,business,eco,718,0,0,0,same,satisfied,True,3.0,5.0,3.0,5.0,5.0,1.0,22.0,73.33,5.0,5.0,3.0,3.0,4.0,5,1.0,1.0,27.0,67.5
125425,mid,F,loyal,69,business,eco,735,12,4,8,recovered,neutral or dissatisfied,False,4.0,1.0,3.0,1.0,1.0,2.0,12.0,40.0,1.0,1.0,4.0,3.0,4.0,1,4.0,4.0,22.0,55.0
60625,mid,M,loyal,8,personal,eco plus,1201,24,14,10,recovered,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,2.0,3.0,16.0,53.33,4.0,5.0,5.0,2.0,2.0,1,3.0,5.0,27.0,67.5
69252,mid,M,loyal,28,business,eco,733,15,22,-7,worsened,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,3.0,4.0,3.0,4.0,2.0,3,2.0,2.0,23.0,57.5
21262,mid,F,disloyal,21,business,eco plus,903,35,28,7,recovered,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,4.0,1.0,13.0,43.33,4.0,4.0,1.0,4.0,4.0,3,4.0,3.0,27.0,67.5
53687,mid,M,loyal,36,business,eco,1208,3,0,3,recovered,satisfied,True,4.0,1.0,4.0,4.0,4.0,4.0,21.0,70.0,2.0,3.0,2.0,4.0,5.0,2,5.0,5.0,28.0,70.0
29479,mid,M,loyal,48,business,eco,1107,0,0,0,same,satisfied,True,4.0,5.0,4.0,4.0,4.0,4.0,25.0,83.33,3.0,2.0,1.0,4.0,5.0,4,5.0,5.0,29.0,72.5
23241,mid,F,loyal,18,personal,eco plus,549,0,0,0,same,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,2.0,2.0,15.0,50.0,5.0,4.0,5.0,2.0,2.0,4,3.0,5.0,30.0,75.0
65992,mid,F,loyal,23,personal,eco plus,1372,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,3.0,1.0,9.0,30.0,3.0,5.0,4.0,3.0,3.0,3,1.0,5.0,27.0,67.5
67768,mid,F,loyal,26,business,eco,1188,0,13,-13,worsened,neutral or dissatisfied,False,4.0,3.0,1.0,1.0,1.0,1.0,11.0,36.67,2.0,3.0,3.0,1.0,5.0,4,5.0,5.0,28.0,70.0
89581,mid,M,loyal,43,business,eco,1005,0,1,-1,worsened,neutral or dissatisfied,False,5.0,1.0,5.0,5.0,4.0,5.0,25.0,83.33,4.0,3.0,3.0,4.0,4.0,4,4.0,4.0,30.0,75.0
30231,mid,F,loyal,48,business,eco,896,12,8,4,recovered,satisfied,True,4.0,2.0,4.0,2.0,2.0,1.0,15.0,50.0,2.0,2.0,5.0,2.0,4.0,2,4.0,4.0,25.0,62.5
37286,mid,M,loyal,39,business,eco,1056,20,9,11,recovered,satisfied,True,5.0,2.0,5.0,5.0,5.0,5.0,27.0,90.0,3.0,2.0,5.0,5.0,3.0,4,3.0,3.0,28.0,70.0
44039,mid,F,loyal,24,business,eco,287,0,8,-8,worsened,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,1.0,5.0,23.0,76.67,2.0,2.0,2.0,,,2,3.0,1.0,12.0,30.0
24745,mid,M,loyal,53,business,eco,432,0,5,-5,worsened,satisfied,True,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,4.0,4.0,1.0,4.0,3.0,3,3.0,3.0,25.0,62.5
48899,mid,M,loyal,35,business,eco,326,0,0,0,same,satisfied,True,4.0,5.0,4.0,4.0,4.0,4.0,25.0,83.33,2.0,3.0,5.0,4.0,2.0,5,2.0,2.0,25.0,62.5
76228,mid,F,loyal,57,business,eco,1399,3,0,3,recovered,neutral or dissatisfied,False,3.0,2.0,4.0,2.0,2.0,4.0,17.0,56.67,2.0,2.0,1.0,3.0,2.0,2,2.0,2.0,16.0,40.0
42803,mid,F,loyal,17,business,eco,677,0,0,0,same,satisfied,True,4.0,5.0,4.0,4.0,,4.0,21.0,70.0,4.0,5.0,5.0,3.0,,5,3.0,3.0,28.0,70.0
60787,mid,F,loyal,9,personal,eco plus,804,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,1.0,1.0,7.0,23.33,5.0,5.0,3.0,1.0,1.0,5,3.0,5.0,28.0,70.0
117314,mid,F,loyal,8,personal,eco plus,647,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,2.0,2.0,3.0,2.0,18.0,60.0,2.0,2.0,3.0,3.0,3.0,3,3.0,2.0,21.0,52.5
48501,mid,M,loyal,9,business,eco,776,16,6,10,recovered,neutral or dissatisfied,False,4.0,1.0,2.0,2.0,2.0,2.0,13.0,43.33,1.0,3.0,1.0,2.0,2.0,3,2.0,2.0,16.0,40.0
42257,mid,M,loyal,52,business,eco,550,0,0,0,same,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,2.0,2.0,15.0,50.0,3.0,3.0,4.0,2.0,4.0,3,4.0,4.0,27.0,67.5
26935,mid,F,loyal,26,business,eco,2378,4,0,4,recovered,satisfied,True,5.0,2.0,4.0,4.0,4.0,4.0,23.0,76.67,3.0,5.0,4.0,5.0,5.0,5,5.0,5.0,37.0,92.5
72995,mid,M,loyal,62,business,eco,696,24,1,23,recovered,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,3.0,2.0,16.0,53.33,2.0,2.0,3.0,3.0,5.0,2,3.0,3.0,23.0,57.5
128566,mid,F,loyal,10,personal,eco plus,338,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,5.0,5.0,1.0,5.0,22.0,73.33,4.0,4.0,5.0,3.0,3.0,4,3.0,5.0,31.0,77.5
66777,mid,F,loyal,29,personal,eco plus,802,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,3.0,3.0,4.0,2.0,2.0,4,4.0,3.0,25.0,62.5
45421,mid,F,loyal,57,business,eco,649,27,17,10,recovered,satisfied,True,3.0,4.0,4.0,4.0,4.0,3.0,22.0,73.33,4.0,4.0,5.0,1.0,4.0,4,4.0,4.0,30.0,75.0
32801,mid,F,loyal,32,business,eco,163,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,3.0,3.0,2.0,2.0,4.0,4,4.0,4.0,26.0,65.0
63315,mid,M,loyal,19,business,eco,337,12,17,-5,worsened,neutral or dissatisfied,False,3.0,4.0,4.0,4.0,4.0,4.0,23.0,76.67,4.0,3.0,4.0,4.0,2.0,3,2.0,2.0,24.0,60.0
122058,mid,F,loyal,23,business,eco,130,8,26,-18,worsened,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,2.0,2.0,11.0,36.67,3.0,3.0,1.0,2.0,1.0,3,1.0,1.0,15.0,37.5
20625,mid,M,loyal,47,business,eco,783,0,0,0,same,satisfied,True,5.0,1.0,5.0,5.0,5.0,5.0,26.0,86.67,4.0,5.0,4.0,5.0,2.0,1,2.0,2.0,25.0,62.5
45303,mid,F,loyal,45,business,eco,175,0,0,0,same,satisfied,True,5.0,3.0,1.0,3.0,3.0,1.0,16.0,53.33,3.0,3.0,3.0,1.0,1.0,3,1.0,1.0,16.0,40.0
21580,mid,F,loyal,29,personal,eco plus,331,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,2.0,3.0,17.0,56.67,5.0,5.0,3.0,2.0,2.0,5,2.0,5.0,29.0,72.5
3468,mid,F,loyal,64,personal,eco plus,213,0,6,-6,worsened,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,2.0,5.0,24.0,80.0,5.0,5.0,5.0,5.0,2.0,5,1.0,,28.0,70.0
37280,mid,F,loyal,42,business,eco,1010,0,0,0,same,satisfied,True,3.0,5.0,1.0,5.0,5.0,2.0,21.0,70.0,5.0,5.0,1.0,2.0,4.0,5,4.0,4.0,30.0,75.0
49907,mid,M,loyal,24,business,eco,326,1,0,1,recovered,satisfied,True,3.0,2.0,3.0,3.0,,3.0,14.0,46.67,5.0,4.0,3.0,,,3,4.0,3.0,22.0,55.0
115872,mid,M,loyal,44,business,eco,373,0,0,0,same,satisfied,True,5.0,1.0,5.0,5.0,5.0,5.0,26.0,86.67,2.0,5.0,5.0,5.0,1.0,2,1.0,1.0,22.0,55.0
53749,mid,M,loyal,58,personal,eco plus,1208,0,0,0,same,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,3.0,2.0,12.0,40.0,2.0,4.0,4.0,4.0,4.0,4,4.0,3.0,29.0,72.5
71469,mid,F,loyal,28,personal,eco plus,867,30,13,17,recovered,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,4.0,5.0,27.0,90.0,4.0,4.0,4.0,4.0,4.0,5,4.0,4.0,33.0,82.5
26626,mid,F,loyal,58,business,eco,515,5,27,-22,worsened,neutral or dissatisfied,False,3.0,2.0,1.0,2.0,2.0,2.0,12.0,40.0,2.0,2.0,2.0,2.0,3.0,2,3.0,3.0,19.0,47.5
75174,mid,F,loyal,27,business,eco,1744,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,3.0,3.0,17.0,56.67,2.0,3.0,3.0,3.0,1.0,2,1.0,1.0,16.0,40.0
46011,mid,M,loyal,62,personal,eco plus,483,12,25,-13,worsened,neutral or dissatisfied,False,5.0,4.0,1.0,1.0,2.0,1.0,14.0,46.67,5.0,5.0,3.0,2.0,2.0,5,4.0,,26.0,65.0
47006,mid,F,loyal,27,personal,eco plus,776,6,10,-4,worsened,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,2.0,4.0,21.0,70.0,4.0,2.0,1.0,2.0,2.0,2,2.0,1.0,16.0,40.0
36058,mid,F,loyal,23,business,eco,399,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,4.0,4.0,4.0,4.0,20.0,66.67,2.0,2.0,1.0,4.0,2.0,1,2.0,2.0,16.0,40.0
94659,mid,F,loyal,40,business,eco,192,7,0,7,recovered,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,4.0,4.0,4.0,2.0,5.0,4,5.0,5.0,33.0,82.5
29914,mid,F,loyal,60,business,eco,123,0,0,0,same,satisfied,True,2.0,5.0,5.0,5.0,5.0,4.0,26.0,86.67,5.0,5.0,1.0,2.0,1.0,5,1.0,1.0,21.0,52.5
115588,mid,M,loyal,46,business,eco,337,0,6,-6,worsened,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,1.0,3.0,1.0,2.0,3.0,4,3.0,3.0,20.0,50.0
51563,mid,M,loyal,34,business,eco,455,0,0,0,same,satisfied,True,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,3.0,3.0,2.0,4.0,1.0,1,1.0,1.0,16.0,40.0
84336,mid,M,loyal,41,business,eco,606,18,2,16,recovered,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,1.0,1.0,9.0,30.0,1.0,4.0,2.0,1.0,4.0,4,4.0,4.0,24.0,60.0
33264,mid,F,loyal,23,personal,eco plus,101,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,4.0,5.0,26.0,86.67,3.0,5.0,4.0,4.0,4.0,4,4.0,4.0,32.0,80.0
7809,mid,F,loyal,46,business,eco,650,0,0,0,same,neutral or dissatisfied,False,3.0,1.0,2.0,2.0,1.0,1.0,10.0,33.33,2.0,2.0,3.0,4.0,5.0,2,5.0,5.0,28.0,70.0
35098,mid,M,loyal,35,business,eco,1005,0,0,0,same,satisfied,True,4.0,2.0,4.0,4.0,4.0,4.0,22.0,73.33,3.0,5.0,4.0,4.0,2.0,4,2.0,1.0,25.0,62.5
119989,mid,F,disloyal,29,business,eco plus,868,0,0,0,same,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,2.0,3.0,18.0,60.0,3.0,3.0,2.0,2.0,2.0,3,4.0,2.0,21.0,52.5
40073,mid,M,loyal,41,business,eco,493,0,0,0,same,satisfied,True,3.0,4.0,3.0,3.0,3.0,3.0,19.0,63.33,3.0,2.0,4.0,3.0,3.0,4,3.0,3.0,25.0,62.5
49877,mid,M,loyal,57,business,eco,308,0,0,0,same,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,2.0,2.0,11.0,36.67,1.0,2.0,2.0,2.0,3.0,3,3.0,3.0,19.0,47.5
49324,mid,M,loyal,57,business,eco,308,0,0,0,same,satisfied,True,3.0,4.0,3.0,3.0,3.0,3.0,19.0,63.33,1.0,4.0,2.0,3.0,1.0,3,1.0,1.0,16.0,40.0
95553,mid,M,loyal,62,personal,eco plus,148,31,27,4,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,3.0,5.0,3.0,4.0,4.0,4,3.0,5.0,31.0,77.5
53833,mid,M,loyal,49,business,eco,224,3,0,3,recovered,satisfied,True,5.0,5.0,5.0,5.0,4.0,5.0,29.0,96.67,4.0,2.0,1.0,4.0,2.0,1,2.0,2.0,18.0,45.0
44741,mid,M,loyal,60,personal,eco plus,67,25,16,9,recovered,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,1.0,5.0,24.0,80.0,5.0,5.0,5.0,1.0,1.0,4,3.0,5.0,29.0,72.5
113838,mid,M,loyal,37,personal,eco plus,223,0,0,0,same,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,3.0,4.0,24.0,80.0,3.0,5.0,3.0,,,5,2.0,5.0,23.0,57.5
31461,mid,M,loyal,25,business,eco,846,10,0,10,recovered,satisfied,True,3.0,4.0,4.0,4.0,4.0,4.0,23.0,76.67,5.0,1.0,2.0,4.0,4.0,3,4.0,4.0,27.0,67.5
47330,mid,M,loyal,40,business,eco,588,0,0,0,same,satisfied,True,5.0,4.0,5.0,5.0,5.0,5.0,29.0,96.67,1.0,5.0,3.0,5.0,1.0,3,1.0,1.0,20.0,50.0
23805,mid,F,loyal,22,business,eco,304,0,0,0,same,satisfied,True,5.0,5.0,5.0,5.0,5.0,5.0,30.0,100.0,5.0,1.0,2.0,5.0,1.0,4,1.0,1.0,20.0,50.0
49027,mid,F,loyal,41,business,eco,373,0,0,0,same,satisfied,True,5.0,5.0,5.0,5.0,5.0,5.0,30.0,100.0,2.0,2.0,3.0,5.0,2.0,4,2.0,2.0,22.0,55.0
36119,mid,F,loyal,59,business,eco,1562,35,27,8,recovered,satisfied,True,1.0,5.0,1.0,5.0,5.0,4.0,21.0,70.0,5.0,5.0,1.0,4.0,1.0,5,1.0,1.0,23.0,57.5
97029,mid,F,loyal,8,personal,eco plus,794,11,7,4,recovered,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,2.0,5.0,24.0,80.0,4.0,5.0,4.0,2.0,2.0,4,4.0,4.0,29.0,72.5
48958,mid,F,loyal,50,business,eco,421,27,20,7,recovered,satisfied,True,4.0,4.0,2.0,4.0,4.0,1.0,19.0,63.33,4.0,4.0,4.0,3.0,4.0,4,4.0,4.0,31.0,77.5
42260,mid,F,loyal,70,business,eco,315,0,0,0,same,satisfied,True,4.0,5.0,1.0,5.0,5.0,5.0,25.0,83.33,5.0,5.0,4.0,5.0,5.0,5,5.0,5.0,39.0,97.5
38896,mid,F,loyal,37,business,eco,320,0,0,0,same,satisfied,True,5.0,2.0,5.0,5.0,5.0,5.0,27.0,90.0,1.0,3.0,1.0,5.0,5.0,4,5.0,5.0,29.0,72.5
10659,mid,M,loyal,55,business,eco,667,25,27,-2,worsened,neutral or dissatisfied,False,1.0,1.0,1.0,1.0,1.0,1.0,6.0,20.0,4.0,3.0,4.0,1.0,1.0,3,1.0,1.0,18.0,45.0
47141,mid,M,loyal,46,business,eco,954,0,0,0,same,satisfied,True,2.0,4.0,2.0,2.0,2.0,2.0,14.0,46.67,5.0,4.0,2.0,2.0,2.0,2,2.0,2.0,21.0,52.5
36015,mid,F,loyal,39,business,eco,399,0,0,0,same,satisfied,True,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,4.0,2.0,5.0,4.0,2.0,1,2.0,2.0,22.0,55.0
78089,mid,F,loyal,49,personal,eco plus,332,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,5.0,4.0,3.0,4.0,24.0,80.0,4.0,4.0,3.0,4.0,3.0,4,2.0,5.0,29.0,72.5
35145,mid,M,loyal,58,business,eco,950,0,25,-25,worsened,satisfied,True,5.0,2.0,5.0,5.0,5.0,5.0,27.0,90.0,3.0,4.0,3.0,5.0,4.0,4,4.0,4.0,31.0,77.5
36251,mid,F,loyal,49,business,eco,612,0,7,-7,worsened,satisfied,True,1.0,5.0,3.0,5.0,5.0,2.0,21.0,70.0,5.0,5.0,3.0,2.0,1.0,5,1.0,1.0,23.0,57.5
22832,mid,M,loyal,45,business,eco,170,0,0,0,same,satisfied,True,4.0,1.0,4.0,4.0,4.0,4.0,21.0,70.0,3.0,4.0,3.0,4.0,5.0,3,5.0,5.0,32.0,80.0
48524,mid,F,loyal,51,business,eco,833,0,0,0,same,neutral or dissatisfied,False,3.0,1.0,3.0,1.0,1.0,4.0,13.0,43.33,1.0,1.0,3.0,3.0,2.0,1,2.0,2.0,15.0,37.5
30688,mid,M,loyal,27,business,eco,680,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,3.0,3.0,2.0,3.0,5.0,4,5.0,5.0,30.0,75.0
44347,mid,M,loyal,38,business,eco,308,0,15,-15,worsened,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,2.0,2.0,13.0,43.33,2.0,2.0,3.0,2.0,3.0,2,1.0,1.0,16.0,40.0
37393,mid,F,loyal,16,business,eco,1056,0,0,0,same,satisfied,True,5.0,3.0,5.0,5.0,5.0,5.0,28.0,93.33,5.0,5.0,2.0,4.0,3.0,5,3.0,3.0,30.0,75.0
51385,mid,M,loyal,33,personal,eco plus,262,4,16,-12,worsened,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,3.0,3.0,17.0,56.67,4.0,3.0,1.0,3.0,3.0,3,3.0,1.0,21.0,52.5
46321,mid,M,loyal,39,business,eco,420,9,2,7,recovered,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,2.0,4.0,4.0,4.0,2.0,4,2.0,2.0,24.0,60.0
21256,mid,M,loyal,34,personal,eco plus,153,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,1.0,3.0,16.0,53.33,2.0,3.0,3.0,1.0,1.0,4,3.0,3.0,20.0,50.0
24228,mid,F,loyal,49,business,eco,302,30,19,11,recovered,satisfied,True,4.0,5.0,1.0,5.0,5.0,4.0,24.0,80.0,5.0,5.0,1.0,5.0,4.0,5,4.0,4.0,33.0,82.5
48272,mid,F,disloyal,24,business,eco plus,391,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,3.0,3.0,17.0,56.67,5.0,5.0,2.0,3.0,3.0,5,2.0,5.0,30.0,75.0
11534,mid,F,disloyal,62,business,eco plus,316,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,4.0,4.0,21.0,70.0,2.0,3.0,2.0,4.0,4.0,4,4.0,4.0,27.0,67.5
33680,mid,F,loyal,42,business,eco,899,0,0,0,same,satisfied,True,3.0,3.0,3.0,3.0,3.0,5.0,20.0,66.67,3.0,3.0,5.0,1.0,5.0,3,5.0,5.0,30.0,75.0
36626,mid,F,loyal,57,business,eco,837,7,1,6,recovered,neutral or dissatisfied,False,4.0,2.0,2.0,2.0,2.0,3.0,15.0,50.0,2.0,2.0,4.0,3.0,1.0,2,1.0,1.0,16.0,40.0
25915,mid,F,loyal,52,business,eco,594,2,0,2,recovered,satisfied,True,4.0,4.0,3.0,4.0,4.0,5.0,24.0,80.0,4.0,4.0,4.0,2.0,4.0,4,4.0,4.0,30.0,75.0
6802,mid,M,loyal,60,business,eco,224,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,3.0,3.0,18.0,60.0,3.0,4.0,1.0,3.0,5.0,3,5.0,5.0,29.0,72.5
21216,mid,M,loyal,41,business,eco,317,0,0,0,same,satisfied,True,5.0,4.0,5.0,5.0,4.0,5.0,28.0,93.33,2.0,1.0,1.0,4.0,5.0,3,5.0,5.0,26.0,65.0
48622,mid,M,loyal,37,personal,eco plus,819,6,7,-1,worsened,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,2.0,4.0,19.0,63.33,2.0,3.0,1.0,2.0,2.0,3,2.0,3.0,18.0,45.0
